Rank,Name,Number,Gender,Year
94,DARRYL,66,Male,1967
94,RUTH,85,Female,1967
95,RICKY,64,Male,1967
95,CAROL,82,Female,1967
96,LUKE,62,Male,1967
96,DANIELLE,78,Female,1967
97,MICHEAL,62,Male,1967
97,CAROLINE,76,Female,1967
98,GORDON,61,Male,1967
98,ROSLYN,76,Female,1967
99,BRENDAN,60,Male,1967
99,ANITA,75,Female,1967
100,GIUSEPPE,58,Male,1967
100,LESLEY,75,Female,1967
1,DAVID,2116,Male,1966
1,KAREN,1088,Female,1966
2,MICHAEL,1653,Male,1966
2,MICHELLE,1050,Female,1966
3,PETER,1595,Male,1966
3,SHARON,815,Female,1966
4,PAUL,1468,Male,1966
4,LISA,695,Female,1966
5,MARK,1405,Male,1966
5,DONNA,693,Female,1966
6,JOHN,1347,Male,1966
6,JENNIFER,691,Female,1966
7,ANDREW,1106,Male,1966
7,KIM,670,Female,1966
8,ROBERT,1053,Male,1966
8,SUSAN,616,Female,1966
9,STEPHEN,1012,Male,1966
9,JULIE,611,Female,1966
10,DARREN,945,Male,1966
10,LEANNE,599,Female,1966
11,ANTHONY,931,Male,1966
11,CATHERINE,551,Female,1966
12,CRAIG,852,Male,1966
12,JOANNE,543,Female,1966
13,GREGORY,710,Male,1966
13,MARIA,459,Female,1966
14,SCOTT,621,Male,1966
14,DEBORAH,453,Female,1966
15,STEVEN,587,Male,1966
15,ELIZABETH,441,Female,1966
16,CHRISTOPHER,586,Male,1966
16,LINDA,436,Female,1966
17,RODNEY,550,Male,1966
17,TRACEY,425,Female,1966
18,WAYNE,543,Male,1966
18,SANDRA,418,Female,1966
19,JAMES,509,Male,1966
19,HELEN,403,Female,1966
20,RICHARD,470,Male,1966
20,CHRISTINE,356,Female,1966
21,BRETT,467,Male,1966
21,FIONA,332,Female,1966
22,IAN,466,Male,1966
22,WENDY,330,Female,1966
23,UNNAMED,406,Male,1966
23,SUZANNE,324,Female,1966
24,MATTHEW,367,Male,1966
24,ROBYN,290,Female,1966
25,TIMOTHY,356,Male,1966
25,JANE,287,Female,1966
26,GLENN,333,Male,1966
26,JACQUELINE,286,Female,1966
27,SHANE,327,Male,1966
27,LOUISE,282,Female,1966
28,BRIAN,292,Male,1966
28,ANNE,267,Female,1966
29,PHILLIP,289,Male,1966
29,TRACY,265,Female,1966
30,WILLIAM,289,Male,1966
30,KATHRYN,262,Female,1966
31,GARY,282,Male,1966
31,ALISON,259,Female,1966
32,GRANT,270,Male,1966
32,ANGELA,259,Female,1966
33,KEVIN,260,Male,1966
33,PATRICIA,253,Female,1966
34,GEOFFREY,254,Male,1966
34,MARGARET,252,Female,1966
35,BRADLEY,244,Male,1966
35,MARY,248,Female,1966
36,GEORGE,241,Male,1966
36,AMANDA,239,Female,1966
37,STUART,234,Male,1966
37,BELINDA,237,Female,1966
38,JASON,230,Male,1966
38,MELISSA,229,Female,1966
39,GLEN,225,Male,1966
39,NICOLE,212,Female,1966
40,RAYMOND,222,Male,1966
40,CHERYL,209,Female,1966
41,COLIN,220,Male,1966
41,TANIA,209,Female,1966
42,JEFFREY,216,Male,1966
42,KATHLEEN,198,Female,1966
43,SIMON,214,Male,1966
43,ANNETTE,193,Female,1966
44,DEAN,207,Male,1966
44,KERRY,186,Female,1966
45,BRUCE,199,Male,1966
45,VICKI,186,Female,1966
46,WARREN,199,Male,1966
46,DIANNE,185,Female,1966
47,ADAM,198,Male,1966
47,DEBRA,181,Female,1966
48,PHILIP,191,Male,1966
48,TANYA,181,Female,1966
49,GRAHAM,190,Male,1966
49,CAROLYN,176,Female,1966
50,GARRY,186,Male,1966
50,JANELLE,173,Female,1966
51,TREVOR,184,Male,1966
51,LYNETTE,160,Female,1966
52,KENNETH,181,Male,1966
52,DEBBIE,159,Female,1966
53,MARTIN,179,Male,1966
53,KERRIE,157,Female,1966
54,SEAN,177,Male,1966
54,ANNA,155,Female,1966
55,PATRICK,165,Male,1966
55,KYLIE,151,Female,1966
56,DANIEL,162,Male,1966
56,JUDITH,147,Female,1966
57,TONY,159,Male,1966
57,KATHERINE,144,Female,1966
58,JOSEPH,158,Male,1966
58,MEGAN,143,Female,1966
59,ALAN,157,Male,1966
59,NARELLE,142,Female,1966
60,ROSS,153,Male,1966
60,DIANE,140,Female,1966
61,ALLAN,148,Male,1966
61,CAROL,137,Female,1966
62,NEIL,148,Male,1966
62,MICHELE,133,Female,1966
63,NICHOLAS,142,Male,1966
63,JODIE,132,Female,1966
64,BARRY,138,Male,1966
64,ANN,131,Female,1966
65,THOMAS,136,Male,1966
65,DENISE,130,Female,1966
66,RONALD,133,Male,1966
66,BRONWYN,127,Female,1966
67,DARRIN,132,Male,1966
67,RHONDA,125,Female,1966
68,MALCOLM,128,Male,1966
68,SALLY,124,Female,1966
69,GAVIN,127,Male,1966
69,KATRINA,121,Female,1966
70,GRAEME,127,Male,1966
70,NATALIE,121,Female,1966
71,TROY,120,Male,1966
71,LEONIE,118,Female,1966
72,JONATHAN,103,Male,1966
72,MAREE,117,Female,1966
73,DOUGLAS,101,Male,1966
73,ROSLYN,117,Female,1966
74,RUSSELL,98,Male,1966
74,JANINE,112,Female,1966
75,EDWARD,96,Male,1966
75,BARBARA,109,Female,1966
76,ADRIAN,93,Male,1966
76,SARAH,105,Female,1966
77,TERRY,92,Male,1966
77,TONI,104,Female,1966
78,DARRYL,89,Male,1966
78,ALLISON,102,Female,1966
79,TODD,88,Male,1966
79,SAMANTHA,101,Female,1966
80,MURRAY,87,Male,1966
80,KELLY,99,Female,1966
81,JAMIE,85,Male,1966
81,LYNDA,98,Female,1966
82,DONALD,81,Male,1966
82,LORRAINE,94,Female,1966
83,CHARLES,76,Male,1966
83,DIANA,93,Female,1966
84,GERARD,75,Male,1966
84,PAULA,93,Female,1966
85,SHAUN,75,Male,1966
85,SIMONE,93,Female,1966
86,KEITH,71,Male,1966
86,PAULINE,91,Female,1966
87,LESLIE,71,Male,1966
87,STEPHANIE,86,Female,1966
88,DENNIS,70,Male,1966
88,CAROLINE,85,Female,1966
89,BERNARD,69,Male,1966
89,RUTH,84,Female,1966
90,ROGER,69,Male,1966
90,HEATHER,83,Female,1966
91,NIGEL,64,Male,1966
91,TINA,83,Female,1966
92,FRANK,62,Male,1966
92,REBECCA,81,Female,1966
93,MICHEAL,61,Male,1966
93,LEE,79,Female,1966
94,CAMERON,60,Male,1966
94,GAIL,78,Female,1966
95,JUSTIN,59,Male,1966
95,MELINDA,78,Female,1966
96,MATHEW,59,Male,1966
96,THERESE,78,Female,1966
97,ANTONIO,58,Male,1966
97,BERNADETTE,77,Female,1966
98,BRENDAN,58,Male,1966
98,TERESA,77,Female,1966
99,GORDON,57,Male,1966
99,SONYA,75,Female,1966
100,RICKY,57,Male,1966
100,COLLEEN,74,Female,1966
1,DAVID,2288,Male,1965
1,KAREN,1060,Female,1965
2,MICHAEL,1756,Male,1965
2,SHARON,815,Female,1965
3,PETER,1614,Male,1965
3,MICHELLE,762,Female,1965
4,MARK,1484,Male,1965
4,JENNIFER,738,Female,1965
5,JOHN,1442,Male,1965
5,DONNA,710,Female,1965
6,PAUL,1441,Male,1965
6,SUSAN,707,Female,1965
7,ROBERT,1104,Male,1965
7,LEANNE,694,Female,1965
8,STEPHEN,1063,Male,1965
8,JULIE,679,Female,1965
9,ANDREW,1049,Male,1965
9,LISA,668,Female,1965
10,ANTHONY,968,Male,1965
10,JOANNE,594,Female,1965
11,CRAIG,813,Male,1965
11,CATHERINE,583,Female,1965
12,GREGORY,748,Male,1965
12,KIM,582,Female,1965
13,DARREN,665,Male,1965
13,TRACEY,509,Female,1965
14,STEVEN,581,Male,1965
14,ELIZABETH,488,Female,1965
15,SCOTT,580,Male,1965
15,LINDA,485,Female,1965
16,JAMES,574,Male,1965
16,SANDRA,444,Female,1965
17,WAYNE,565,Male,1965
17,DEBORAH,441,Female,1965
18,CHRISTOPHER,561,Male,1965
18,MARIA,420,Female,1965
19,RICHARD,549,Male,1965
19,HELEN,394,Female,1965
20,BRETT,534,Male,1965
20,ROBYN,376,Female,1965
21,IAN,528,Male,1965
21,WENDY,359,Female,1965
22,RODNEY,487,Male,1965
22,SUZANNE,343,Female,1965
23,GLENN,353,Male,1965
23,CHRISTINE,337,Female,1965
24,PHILLIP,342,Male,1965
24,MARGARET,333,Female,1965
25,GARY,319,Male,1965
25,LOUISE,311,Female,1965
26,MATTHEW,317,Male,1965
26,ANNE,299,Female,1965
27,KEVIN,313,Male,1965
27,ALISON,288,Female,1965
28,WILLIAM,308,Male,1965
28,JANE,281,Female,1965
29,TIMOTHY,303,Male,1965
29,PATRICIA,279,Female,1965
30,SHANE,285,Male,1965
30,KATHRYN,275,Female,1965
31,BRIAN,283,Male,1965
31,FIONA,272,Female,1965
32,GEOFFREY,277,Male,1965
32,AMANDA,264,Female,1965
33,BRADLEY,254,Male,1965
33,TRACY,261,Female,1965
34,COLIN,249,Male,1965
34,DEBRA,254,Female,1965
35,WARREN,243,Male,1965
35,VICKI,254,Female,1965
36,BRUCE,235,Male,1965
36,JACQUELINE,253,Female,1965
37,STUART,232,Male,1965
37,MARY,239,Female,1965
38,GEORGE,230,Male,1965
38,ANGELA,237,Female,1965
39,PHILIP,219,Male,1965
39,CHERYL,224,Female,1965
40,GARRY,218,Male,1965
40,KERRY,222,Female,1965
41,GRAHAM,218,Male,1965
41,MELISSA,219,Female,1965
42,GRANT,217,Male,1965
42,LYNETTE,217,Female,1965
43,JEFFREY,209,Male,1965
43,DIANNE,212,Female,1965
44,ADAM,208,Male,1965
44,CAROLYN,206,Female,1965
45,SIMON,206,Male,1965
45,ANNETTE,202,Female,1965
46,RAYMOND,199,Male,1965
46,KATHLEEN,198,Female,1965
47,MARTIN,198,Male,1965
47,KERRIE,192,Female,1965
48,GLEN,194,Male,1965
48,BELINDA,188,Female,1965
49,KENNETH,192,Male,1965
49,DIANE,185,Female,1965
50,JOSEPH,188,Male,1965
50,JUDITH,185,Female,1965
51,ALAN,182,Male,1965
51,DEBBIE,179,Female,1965
52,DANIEL,181,Male,1965
52,MEGAN,173,Female,1965
53,TREVOR,177,Male,1965
53,JANELLE,167,Female,1965
54,PATRICK,170,Male,1965
54,NICOLE,161,Female,1965
55,DEAN,168,Male,1965
55,CAROL,160,Female,1965
56,NEIL,155,Male,1965
56,ANNA,159,Female,1965
57,SEAN,151,Male,1965
57,KATHERINE,158,Female,1965
58,RONALD,150,Male,1965
58,TANYA,151,Female,1965
59,TONY,149,Male,1965
59,ANN,147,Female,1965
60,ALLAN,148,Male,1965
60,LEONIE,146,Female,1965
61,GRAEME,148,Male,1965
61,DENISE,144,Female,1965
62,ROSS,144,Male,1965
62,NARELLE,142,Female,1965
63,BARRY,139,Male,1965
63,NATALIE,137,Female,1965
64,MALCOLM,114,Male,1965
64,TANIA,136,Female,1965
65,RUSSELL,108,Male,1965
65,RHONDA,131,Female,1965
66,THOMAS,108,Male,1965
66,MAREE,129,Female,1965
67,NICHOLAS,104,Male,1965
67,BRONWYN,128,Female,1965
68,DARRIN,103,Male,1965
68,SALLY,126,Female,1965
69,DOUGLAS,102,Male,1965
69,KATRINA,117,Female,1965
70,JASON,102,Male,1965
70,CINDY,113,Female,1965
71,DARRYL,99,Male,1965
71,DIANA,109,Female,1965
72,TERRY,99,Male,1965
72,JODIE,107,Female,1965
73,ADRIAN,96,Male,1965
73,MICHELE,104,Female,1965
74,LESLIE,96,Male,1965
74,HEATHER,103,Female,1965
75,EDWARD,92,Male,1965
75,ROSLYN,102,Female,1965
76,DENNIS,86,Male,1965
76,BARBARA,100,Female,1965
77,KEITH,84,Male,1965
77,LYNDA,93,Female,1965
78,MURRAY,84,Male,1965
78,PAULINE,93,Female,1965
79,CHARLES,81,Male,1965
79,VANESSA,91,Female,1965
80,DARYL,79,Male,1965
80,COLLEEN,90,Female,1965
81,ROGER,79,Male,1965
81,BERNADETTE,89,Female,1965
82,DONALD,78,Male,1965
82,JANET,89,Female,1965
83,GAVIN,76,Male,1965
83,CAROLINE,88,Female,1965
84,SHAUN,72,Male,1965
84,KYLIE,86,Female,1965
85,ALEXANDER,70,Male,1965
85,SARAH,86,Female,1965
86,TROY,70,Male,1965
86,GAIL,85,Female,1965
87,DALE,69,Male,1965
87,JANINE,85,Female,1965
88,GORDON,68,Male,1965
88,TONI,85,Female,1965
89,BERNARD,67,Male,1965
89,RUTH,84,Female,1965
90,DANNY,66,Male,1965
90,THERESE,84,Female,1965
91,JAMIE,66,Male,1965
91,ROSEMARY,83,Female,1965
92,STEWART,65,Male,1965
92,CATHY,81,Female,1965
93,TODD,64,Male,1965
93,LEE,80,Female,1965
94,ANTONIO,63,Male,1965
94,STEPHANIE,80,Female,1965
95,FRANK,63,Male,1965
95,TERESA,80,Female,1965
96,JONATHAN,62,Male,1965
96,SIMONE,79,Female,1965
97,ERIC,61,Male,1965
97,ALLISON,78,Female,1965
98,RICKY,60,Male,1965
98,FRANCES,77,Female,1965
99,BRENDAN,58,Male,1965
99,PAULA,75,Female,1965
100,BENJAMIN,57,Male,1965
100,MARIE,74,Female,1965
1,DAVID,2393,Male,1964
1,KAREN,1032,Female,1964
2,MICHAEL,1765,Male,1964
2,JENNIFER,873,Female,1964
3,PETER,1754,Male,1964
3,SHARON,831,Female,1964
4,MARK,1599,Male,1964
4,SUSAN,831,Female,1964
5,JOHN,1449,Male,1964
5,DONNA,744,Female,1964
6,PAUL,1441,Male,1964
6,MICHELLE,737,Female,1964
7,STEPHEN,1168,Male,1964
7,JULIE,728,Female,1964
8,ROBERT,1155,Male,1964
8,LEANNE,661,Female,1964
9,CRAIG,1017,Male,1964
9,JOANNE,584,Female,1964
10,ANTHONY,967,Male,1964
10,CATHERINE,579,Female,1964
11,ANDREW,944,Male,1964
11,LISA,563,Female,1964
12,GREGORY,878,Male,1964
12,KIM,561,Female,1964
13,STEVEN,645,Male,1964
13,SANDRA,526,Female,1964
14,CHRISTOPHER,613,Male,1964
14,LINDA,516,Female,1964
15,WAYNE,612,Male,1964
15,ELIZABETH,513,Female,1964
16,BRETT,606,Male,1964
16,DEBORAH,491,Female,1964
17,IAN,547,Male,1964
17,TRACEY,486,Female,1964
18,RICHARD,529,Male,1964
18,HELEN,433,Female,1964
19,JAMES,524,Male,1964
19,ROBYN,414,Female,1964
20,SCOTT,518,Male,1964
20,MARIA,410,Female,1964
21,GLENN,452,Male,1964
21,CHRISTINE,386,Female,1964
22,KEVIN,365,Male,1964
22,WENDY,362,Female,1964
23,WILLIAM,359,Male,1964
23,MARY,342,Female,1964
24,DARREN,351,Male,1964
24,SUZANNE,339,Female,1964
25,GEOFFREY,348,Male,1964
25,LOUISE,333,Female,1964
26,GARY,341,Male,1964
26,ANNE,330,Female,1964
27,RODNEY,336,Male,1964
27,VICKI,324,Female,1964
28,TIMOTHY,315,Male,1964
28,JANE,306,Female,1964
29,PHILLIP,309,Male,1964
29,MARGARET,304,Female,1964
30,BRIAN,301,Male,1964
30,LYNETTE,300,Female,1964
31,MATTHEW,296,Male,1964
31,PATRICIA,292,Female,1964
32,SHANE,290,Male,1964
32,CAROLYN,280,Female,1964
33,COLIN,281,Male,1964
33,KATHRYN,277,Female,1964
34,KENNETH,255,Male,1964
34,JACQUELINE,274,Female,1964
35,BRUCE,251,Male,1964
35,DEBRA,267,Female,1964
36,GRAHAM,247,Male,1964
36,CHERYL,264,Female,1964
37,GLEN,242,Male,1964
37,ANNETTE,263,Female,1964
38,GARRY,236,Male,1964
38,FIONA,261,Female,1964
39,WARREN,236,Male,1964
39,AMANDA,257,Female,1964
40,PHILIP,234,Male,1964
40,DIANNE,251,Female,1964
41,BRADLEY,233,Male,1964
41,TRACY,251,Female,1964
42,JEFFREY,225,Male,1964
42,KERRIE,235,Female,1964
43,RAYMOND,225,Male,1964
43,KERRY,228,Female,1964
44,STUART,225,Male,1964
44,DIANE,227,Female,1964
45,ALAN,218,Male,1964
45,JUDITH,220,Female,1964
46,GEORGE,218,Male,1964
46,KATHLEEN,200,Female,1964
47,GRANT,217,Male,1964
47,DEBBIE,193,Female,1964
48,MARTIN,205,Male,1964
48,ANGELA,191,Female,1964
49,GRAEME,201,Male,1964
49,NARELLE,185,Female,1964
50,NEIL,199,Male,1964
50,CAROL,177,Female,1964
51,TREVOR,193,Male,1964
51,MELISSA,176,Female,1964
52,ALLAN,189,Male,1964
52,BRONWYN,175,Female,1964
53,BARRY,188,Male,1964
53,JANELLE,174,Female,1964
54,RONALD,180,Male,1964
54,ANN,170,Female,1964
55,JOSEPH,173,Male,1964
55,DENISE,164,Female,1964
56,ADAM,164,Male,1964
56,MAREE,164,Female,1964
57,ROSS,160,Male,1964
57,BELINDA,163,Female,1964
58,DEAN,157,Male,1964
58,MICHELE,160,Female,1964
59,PATRICK,157,Male,1964
59,ALISON,148,Female,1964
60,DANIEL,156,Male,1964
60,LEONIE,145,Female,1964
61,SIMON,150,Male,1964
61,RHONDA,137,Female,1964
62,RUSSELL,146,Male,1964
62,ANNA,131,Female,1964
63,TONY,138,Male,1964
63,MEGAN,125,Female,1964
64,THOMAS,129,Male,1964
64,GAIL,119,Female,1964
65,MALCOLM,128,Male,1964
65,SALLY,119,Female,1964
66,DARRYL,126,Male,1964
66,KATHERINE,118,Female,1964
67,DONALD,113,Male,1964
67,BARBARA,114,Female,1964
68,EDWARD,110,Male,1964
68,JANET,112,Female,1964
69,DOUGLAS,109,Male,1964
69,TANYA,111,Female,1964
70,NICHOLAS,104,Male,1964
70,HEATHER,110,Female,1964
71,KEITH,102,Male,1964
71,COLLEEN,109,Female,1964
72,TERRY,98,Male,1964
72,FRANCES,108,Female,1964
73,LESLIE,96,Male,1964
73,THERESE,108,Female,1964
74,MURRAY,96,Male,1964
74,JANINE,106,Female,1964
75,SEAN,96,Male,1964
75,DIANA,103,Female,1964
76,FRANK,90,Male,1964
76,LYNDA,102,Female,1964
77,ADRIAN,87,Male,1964
77,JO-ANNE,101,Female,1964
78,DENNIS,80,Male,1964
78,PAMELA,100,Female,1964
79,GORDON,80,Male,1964
79,TONI,100,Female,1964
80,RICKY,74,Male,1964
80,ROSLYN,99,Female,1964
81,DANNY,73,Male,1964
81,KATRINA,98,Female,1964
82,WARWICK,73,Male,1964
82,RUTH,98,Female,1964
83,ERIC,72,Male,1964
83,ROSEMARY,96,Female,1964
84,GAVIN,71,Male,1964
84,CAROLINE,95,Female,1964
85,ANTONIO,69,Male,1964
85,PAULA,95,Female,1964
86,ROGER,67,Male,1964
86,PAULINE,93,Female,1964
87,ALEXANDER,66,Male,1964
87,TANIA,93,Female,1964
88,CHARLES,66,Male,1964
88,VANESSA,93,Female,1964
89,BERNARD,65,Male,1964
89,LYNNE,90,Female,1964
90,JONATHAN,65,Male,1964
90,LESLEY,88,Female,1964
91,NOEL,65,Male,1964
91,NICOLE,88,Female,1964
92,TODD,65,Male,1964
92,NATALIE,85,Female,1964
93,TROY,64,Male,1964
93,KELLY,82,Female,1964
94,DALE,63,Male,1964
94,MELINDA,81,Female,1964
95,DARYL,63,Male,1964
95,LORRAINE,79,Female,1964
96,STEWART,63,Male,1964
96,YVONNE,79,Female,1964
97,TERRENCE,61,Male,1964
97,CINDY,77,Female,1964
98,TERENCE,60,Male,1964
98,JENNY,76,Female,1964
99,GIUSEPPE,59,Male,1964
99,CATHY,75,Female,1964
100,JASON,59,Male,1964
100,PENELOPE,75,Female,1964
1,DAVID,2476,Male,1963
1,KAREN,1064,Female,1963
2,PETER,1888,Male,1963
2,SUSAN,1032,Female,1963
3,MICHAEL,1859,Male,1963
3,JENNIFER,956,Female,1963
4,MARK,1808,Male,1963
4,SHARON,889,Female,1963
5,JOHN,1483,Male,1963
5,JULIE,740,Female,1963
6,PAUL,1287,Male,1963
6,DONNA,711,Female,1963
7,STEPHEN,1233,Male,1963
7,LEANNE,706,Female,1963
8,ROBERT,1173,Male,1963
8,CATHERINE,653,Female,1963
9,GREGORY,998,Male,1963
9,MICHELLE,641,Female,1963
10,ANTHONY,959,Male,1963
10,DEBORAH,623,Female,1963
11,ANDREW,903,Male,1963
11,JOANNE,599,Female,1963
12,CRAIG,806,Male,1963
12,LINDA,581,Female,1963
13,STEVEN,685,Male,1963
13,ELIZABETH,559,Female,1963
14,CHRISTOPHER,627,Male,1963
14,LISA,555,Female,1963
15,BRETT,610,Male,1963
15,KIM,539,Female,1963
16,WAYNE,607,Male,1963
16,SANDRA,535,Female,1963
17,GLENN,591,Male,1963
17,TRACEY,528,Female,1963
18,IAN,577,Male,1963
18,CHRISTINE,495,Female,1963
19,RICHARD,537,Male,1963
19,ROBYN,445,Female,1963
20,SCOTT,503,Male,1963
20,WENDY,428,Female,1963
21,JAMES,495,Male,1963
21,MARIA,412,Female,1963
22,GEOFFREY,430,Male,1963
22,VICKI,410,Female,1963
23,BRIAN,400,Male,1963
23,HELEN,409,Female,1963
24,GARY,387,Male,1963
24,MARGARET,376,Female,1963
25,PHILLIP,387,Male,1963
25,ANNE,365,Female,1963
26,RODNEY,382,Male,1963
26,SUZANNE,352,Female,1963
27,WILLIAM,360,Male,1963
27,PATRICIA,323,Female,1963
28,KEVIN,350,Male,1963
28,CHERYL,319,Female,1963
29,DARREN,347,Male,1963
29,LOUISE,318,Female,1963
30,TIMOTHY,316,Male,1963
30,KERRY,307,Female,1963
31,COLIN,295,Male,1963
31,ANNETTE,304,Female,1963
32,GLEN,293,Male,1963
32,KATHRYN,298,Female,1963
33,SHANE,287,Male,1963
33,MARY,295,Female,1963
34,JEFFREY,285,Male,1963
34,DEBRA,287,Female,1963
35,PHILIP,284,Male,1963
35,LYNETTE,280,Female,1963
36,BRUCE,281,Male,1963
36,JANE,271,Female,1963
37,WARREN,280,Male,1963
37,FIONA,267,Female,1963
38,NEIL,276,Male,1963
38,KATHLEEN,265,Female,1963
39,BRADLEY,270,Male,1963
39,TRACY,259,Female,1963
40,GRANT,269,Male,1963
40,JUDITH,258,Female,1963
41,MATTHEW,264,Male,1963
41,DEBBIE,253,Female,1963
42,GARRY,252,Male,1963
42,JACQUELINE,253,Female,1963
43,KENNETH,252,Male,1963
43,CAROLYN,252,Female,1963
44,ALAN,242,Male,1963
44,AMANDA,230,Female,1963
45,RAYMOND,235,Male,1963
45,DIANE,230,Female,1963
46,STUART,230,Male,1963
46,KERRIE,218,Female,1963
47,GRAHAM,226,Male,1963
47,DIANNE,209,Female,1963
48,GRAEME,207,Male,1963
48,ANN,208,Female,1963
49,TREVOR,207,Male,1963
49,BELINDA,208,Female,1963
50,BARRY,199,Male,1963
50,ALISON,195,Female,1963
51,ROSS,199,Male,1963
51,ANGELA,194,Female,1963
52,GEORGE,198,Male,1963
52,NARELLE,191,Female,1963
53,MARTIN,196,Male,1963
53,DENISE,185,Female,1963
54,ALLAN,193,Male,1963
54,JANELLE,183,Female,1963
55,RONALD,191,Male,1963
55,MAREE,177,Female,1963
56,PATRICK,185,Male,1963
56,CAROL,172,Female,1963
57,JOSEPH,167,Male,1963
57,RHONDA,172,Female,1963
58,THOMAS,163,Male,1963
58,MICHELE,166,Female,1963
59,ADAM,161,Male,1963
59,LEONIE,159,Female,1963
60,TONY,148,Male,1963
60,JANET,149,Female,1963
61,DANIEL,147,Male,1963
61,MELISSA,148,Female,1963
62,MALCOLM,138,Male,1963
62,BARBARA,145,Female,1963
63,RUSSELL,138,Male,1963
63,BRONWYN,141,Female,1963
64,SIMON,127,Male,1963
64,ANNA,140,Female,1963
65,DEAN,125,Male,1963
65,ROSEMARY,140,Female,1963
66,DARRYL,124,Male,1963
66,KATHERINE,135,Female,1963
67,DONALD,121,Male,1963
67,ROSLYN,133,Female,1963
68,DOUGLAS,120,Male,1963
68,COLLEEN,131,Female,1963
69,EDWARD,120,Male,1963
69,SALLY,131,Female,1963
70,MURRAY,115,Male,1963
70,HEATHER,129,Female,1963
71,LESLIE,112,Male,1963
71,TANIA,129,Female,1963
72,TERRY,111,Male,1963
72,GAIL,122,Female,1963
73,NICHOLAS,109,Male,1963
73,JANINE,115,Female,1963
74,RICKY,98,Male,1963
74,FRANCES,114,Female,1963
75,GAVIN,91,Male,1963
75,RUTH,113,Female,1963
76,CHARLES,90,Male,1963
76,LORRAINE,109,Female,1963
77,DENNIS,88,Male,1963
77,THERESE,109,Female,1963
78,ADRIAN,87,Male,1963
78,DIANA,103,Female,1963
79,DARYL,86,Male,1963
79,TANYA,100,Female,1963
80,KEITH,86,Male,1963
80,PAULINE,98,Female,1963
81,ROGER,81,Male,1963
81,PAULA,97,Female,1963
82,SEAN,81,Male,1963
82,BRENDA,96,Female,1963
83,BERNARD,79,Male,1963
83,CAROLINE,94,Female,1963
84,GORDON,76,Male,1963
84,LESLEY,91,Female,1963
85,GERARD,72,Male,1963
85,LYNNE,91,Female,1963
86,ERIC,71,Male,1963
86,JEANETTE,90,Female,1963
87,ALEXANDER,70,Male,1963
87,KATRINA,90,Female,1963
88,GIUSEPPE,69,Male,1963
88,PAMELA,90,Female,1963
89,TERRENCE,69,Male,1963
89,JO-ANNE,86,Female,1963
90,FRANK,68,Male,1963
90,TERESA,86,Female,1963
91,JONATHAN,67,Male,1963
91,LEE,85,Female,1963
92,NEVILLE,67,Male,1963
92,KAY,84,Female,1963
93,WARWICK,67,Male,1963
93,TONI,83,Female,1963
94,BRYAN,66,Male,1963
94,JANICE,82,Female,1963
95,DANNY,66,Male,1963
95,LYNDA,82,Female,1963
96,JEFFERY,64,Male,1963
96,MEGAN,82,Female,1963
97,NOEL,63,Male,1963
97,VIRGINIA,79,Female,1963
98,ANTONIO,61,Male,1963
98,CHRISTINA,78,Female,1963
99,KELVIN,59,Male,1963
99,VANESSA,77,Female,1963
100,TERENCE,58,Male,1963
100,YVONNE,75,Female,1963
1,DAVID,2660,Male,1962
1,JENNIFER,1079,Female,1962
2,PETER,1960,Male,1962
2,KAREN,1041,Female,1962
3,MARK,1905,Male,1962
3,SUSAN,1009,Female,1962
4,MICHAEL,1886,Male,1962
4,SHARON,880,Female,1962
5,JOHN,1649,Male,1962
5,JULIE,816,Female,1962
6,STEPHEN,1425,Male,1962
6,DEBORAH,684,Female,1962
7,PAUL,1292,Male,1962
7,DONNA,677,Female,1962
8,ROBERT,1181,Male,1962
8,MICHELLE,668,Female,1962
9,GREGORY,1065,Male,1962
9,CATHERINE,664,Female,1962
10,ANTHONY,1038,Male,1962
10,JOANNE,600,Female,1962
11,ANDREW,859,Male,1962
11,KIM,597,Female,1962
12,CRAIG,812,Male,1962
12,LEANNE,585,Female,1962
13,STEVEN,690,Male,1962
13,SANDRA,557,Female,1962
14,CHRISTOPHER,681,Male,1962
14,ELIZABETH,527,Female,1962
15,WAYNE,651,Male,1962
15,CHRISTINE,516,Female,1962
16,GLENN,624,Male,1962
16,LINDA,513,Female,1962
17,IAN,624,Male,1962
17,ROBYN,488,Female,1962
18,BRETT,526,Male,1962
18,WENDY,472,Female,1962
19,RICHARD,486,Male,1962
19,TRACEY,471,Female,1962
20,JAMES,463,Male,1962
20,HELEN,464,Female,1962
21,GEOFFREY,458,Male,1962
21,MARGARET,457,Female,1962
22,GARY,434,Male,1962
22,VICKI,424,Female,1962
23,SCOTT,429,Male,1962
23,DEBRA,397,Female,1962
24,PHILLIP,419,Male,1962
24,SUZANNE,392,Female,1962
25,KEVIN,410,Male,1962
25,LISA,370,Female,1962
26,RODNEY,403,Male,1962
26,ANNE,363,Female,1962
27,WILLIAM,372,Male,1962
27,LOUISE,361,Female,1962
28,BRIAN,354,Male,1962
28,MARIA,355,Female,1962
29,GRAHAM,342,Male,1962
29,LYNETTE,352,Female,1962
30,JEFFREY,314,Male,1962
30,PATRICIA,323,Female,1962
31,TIMOTHY,309,Male,1962
